OrderID,CustomerID,OrderDate,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Country
1003270,CUST0741,2025-05-16,Vacuum Cleaner,Appliances,5,149.99,749.95,UPI,India
1003271,CUST0478,2025-01-11,Headphones,Electronics,3,89.99,269.97,Debit Card,UK
1003272,CUST0740,2024-12-27,Coffee Maker,Appliances,5,59.99,299.95,Credit Card,USA
1003273,CUST0726,2025-01-02,Laptop,Electronics,4,799.99,3199.96,PayPal,Canada
1003274,CUST0059,2025-01-25,Tablet,Electronics,1,299.99,299.99,Credit Card,Canada
1003275,CUST0505,2025-05-04,Tablet,Electronics,4,299.99,1199.96,UPI,India
1003276,CUST0830,2025-04-26,Laptop,Electronics,4,799.99,3199.96,PayPal,France
1003277,CUST0390,2025-01-11,Air Fryer,Appliances,2,99.99,199.98,Credit Card,Canada
1003278,CUST0625,2025-04-11,Air Fryer,Appliances,3,99.99,299.97,Credit Card,UK
1003279,CUST0383,2025-02-08,Coffee Maker,Appliances,1,59.99,59.99,Credit Card,India
1003280,CUST0056,2024-12-26,Coffee Maker,Appliances,5,59.99,299.95,Credit Card,UK
1003281,CUST0435,2025-02-11,Headphones,Electronics,4,89.99,359.96,Debit Card,Germany
1003282,CUST0015,2025-04-22,Air Fryer,Appliances,4,99.99,399.96,Credit Card,France
1003283,CUST1000,2025-02-03,Headphones,Electronics,3,89.99,269.97,Credit Card,Germany
1003284,CUST0594,2025-04-30,Headphones,Electronics,4,89.99,359.96,UPI,France
1003285,CUST0339,2025-02-07,Headphones,Electronics,5,89.99,449.95,Credit Card,USA
1003286,CUST0945,2025-01-25,Vacuum Cleaner,Appliances,1,149.99,149.99,Debit Card,USA
1003287,CUST0155,2025-01-31,Tablet,Electronics,4,299.99,1199.96,PayPal,Canada
1003288,CUST0235,2025-05-12,Desk Chair,Furniture,5,129.99,649.95,PayPal,USA
1003289,CUST0199,2025-03-04,Air Fryer,Appliances,1,99.99,99.99,PayPal,France
1003290,CUST0643,2025-05-14,Desk Chair,Furniture,3,129.99,389.97,Debit Card,UK
1003291,CUST0449,2025-03-25,Monitor,Electronics,3,199.99,599.97,PayPal,Germany
1003292,CUST0084,2025-05-28,Tablet,Electronics,2,299.99,599.98,Credit Card,UK
1003293,CUST0070,2024-12-22,Tablet,Electronics,1,299.99,299.99,PayPal,Germany
1003294,CUST0956,2025-05-19,Headphones,Electronics,3,89.99,269.97,PayPal,Canada
1003295,CUST0496,2025-03-10,Desk Chair,Furniture,5,129.99,649.95,UPI,France
1003296,CUST0576,2025-05-15,Tablet,Electronics,1,299.99,299.99,UPI,France
1003297,CUST0816,2025-02-16,Vacuum Cleaner,Appliances,2,149.99,299.98,Debit Card,UK
1003298,CUST0437,2025-02-01,Air Fryer,Appliances,1,99.99,99.99,UPI,USA
1003299,CUST0754,2024-12-19,Vacuum Cleaner,Appliances,4,149.99,599.96,PayPal,Germany
1003300,CUST0797,2025-05-12,Desk Chair,Furniture,4,129.99,519.96,UPI,France
1003301,CUST0395,2025-01-03,Tablet,Electronics,2,299.99,599.98,UPI,Germany
1003302,CUST0178,2025-01-15,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,Canada
1003303,CUST0994,2025-02-21,Smartphone,Electronics,4,599.49,2397.96,UPI,USA
1003304,CUST0142,2025-03-22,Air Fryer,Appliances,3,99.99,299.97,UPI,USA
1003305,CUST0443,2025-05-22,Smartphone,Electronics,3,599.49,1798.47,Credit Card,India
1003306,CUST0213,2025-03-02,Tablet,Electronics,5,299.99,1499.95,UPI,USA
1003307,CUST0145,2025-02-04,Air Fryer,Appliances,3,99.99,299.97,Credit Card,UK
1003308,CUST0785,2025-04-17,Desk Chair,Furniture,2,129.99,259.98,UPI,France
1003309,CUST0016,2025-04-29,Coffee Maker,Appliances,3,59.99,179.97,UPI,UK
1003310,CUST0014,2025-03-07,Coffee Maker,Appliances,5,59.99,299.95,PayPal,France
1003311,CUST0523,2025-04-02,Vacuum Cleaner,Appliances,3,149.99,449.97,Debit Card,France
1003312,CUST0394,2025-01-10,Smartphone,Electronics,5,599.49,2997.45,UPI,UK
1003313,CUST0445,2025-04-03,Tablet,Electronics,5,299.99,1499.95,Credit Card,Canada
1003314,CUST0409,2024-12-10,Desk Chair,Furniture,5,129.99,649.95,UPI,USA
1003315,CUST0373,2025-01-28,Coffee Maker,Appliances,1,59.99,59.99,UPI,Germany
1003316,CUST0079,2025-04-26,Coffee Maker,Appliances,1,59.99,59.99,PayPal,Germany
1003317,CUST0850,2025-01-09,Desk Chair,Furniture,3,129.99,389.97,Credit Card,USA
1003318,CUST0299,2025-04-26,Monitor,Electronics,1,199.99,199.99,Credit Card,Germany
1003319,CUST0618,2025-03-08,Bookshelf,Furniture,2,89.99,179.98,Credit Card,India
1003320,CUST0971,2025-04-26,Tablet,Electronics,1,299.99,299.99,PayPal,India
1003321,CUST0525,2024-12-25,Smartphone,Electronics,2,599.49,1198.98,Credit Card,India
1003322,CUST0186,2025-03-30,Air Fryer,Appliances,3,99.99,299.97,PayPal,Germany
1003323,CUST0280,2025-04-03,Laptop,Electronics,2,799.99,1599.98,UPI,India
1003324,CUST0202,2025-02-20,Desk Chair,Furniture,4,129.99,519.96,Debit Card,Germany
1003325,CUST0688,2025-06-01,Tablet,Electronics,2,299.99,599.98,UPI,France
1003326,CUST0635,2025-02-16,Tablet,Electronics,2,299.99,599.98,PayPal,Germany
1003327,CUST0203,2024-12-16,Headphones,Electronics,4,89.99,359.96,UPI,India
1003328,CUST0700,2025-01-14,Monitor,Electronics,1,199.99,199.99,Debit Card,USA
1003329,CUST0609,2025-02-15,Coffee Maker,Appliances,3,59.99,179.97,Credit Card,Germany
1003330,CUST0981,2024-12-12,Laptop,Electronics,1,799.99,799.99,Credit Card,UK
1003331,CUST0653,2025-02-05,Smartphone,Electronics,1,599.49,599.49,Debit Card,UK
1003332,CUST0342,2025-05-08,Laptop,Electronics,5,799.99,3999.95,UPI,USA
1003333,CUST0560,2025-01-13,Headphones,Electronics,5,89.99,449.95,UPI,Germany
1003334,CUST0624,2025-04-10,Air Fryer,Appliances,4,99.99,399.96,PayPal,USA
1003335,CUST0236,2025-04-01,Tablet,Electronics,2,299.99,599.98,Credit Card,Germany
1003336,CUST0445,2025-01-23,Headphones,Electronics,3,89.99,269.97,UPI,India
1003337,CUST0737,2025-04-13,Headphones,Electronics,2,89.99,179.98,Credit Card,France
1003338,CUST0042,2025-02-09,Vacuum Cleaner,Appliances,2,149.99,299.98,UPI,India
1003339,CUST0787,2025-01-02,Laptop,Electronics,2,799.99,1599.98,Debit Card,UK
1003340,CUST0885,2025-02-17,Air Fryer,Appliances,5,99.99,499.95,PayPal,USA
1003341,CUST0604,2025-03-25,Tablet,Electronics,2,299.99,599.98,PayPal,USA
1003342,CUST0091,2025-01-09,Smartphone,Electronics,1,599.49,599.49,PayPal,India
1003343,CUST0843,2025-05-07,Monitor,Electronics,3,199.99,599.97,UPI,USA
1003344,CUST0349,2025-02-01,Smartphone,Electronics,1,599.49,599.49,UPI,India
1003345,CUST0712,2025-01-31,Tablet,Electronics,5,299.99,1499.95,PayPal,India
1003346,CUST0870,2025-04-20,Tablet,Electronics,5,299.99,1499.95,UPI,USA
1003347,CUST0448,2025-03-27,Headphones,Electronics,3,89.99,269.97,UPI,USA
1003348,CUST0348,2025-02-08,Tablet,Electronics,3,299.99,899.97,UPI,UK
1003349,CUST0606,2025-05-18,Coffee Maker,Appliances,2,59.99,119.98,Credit Card,Canada
1003350,CUST0223,2025-06-07,Laptop,Electronics,3,799.99,2399.97,Debit Card,Canada
1003351,CUST0292,2025-02-09,Desk Chair,Furniture,1,129.99,129.99,UPI,Germany
1003352,CUST0082,2025-05-21,Tablet,Electronics,4,299.99,1199.96,Debit Card,Canada
1003353,CUST0746,2025-02-12,Tablet,Electronics,1,299.99,299.99,Debit Card,Germany
1003354,CUST0448,2025-01-12,Monitor,Electronics,4,199.99,799.96,PayPal,France
1003355,CUST0172,2025-05-29,Air Fryer,Appliances,2,99.99,199.98,PayPal,India
1003356,CUST0294,2025-05-24,Smartphone,Electronics,3,599.49,1798.47,Debit Card,Germany
1003357,CUST0853,2025-02-20,Headphones,Electronics,1,89.99,89.99,Debit Card,Germany
1003358,CUST0959,2025-01-20,Monitor,Electronics,2,199.99,399.98,Debit Card,Germany
1003359,CUST0213,2025-04-19,Air Fryer,Appliances,1,99.99,99.99,PayPal,USA
1003360,CUST0575,2025-01-02,Air Fryer,Appliances,3,99.99,299.97,PayPal,Canada
1003361,CUST0498,2025-04-21,Vacuum Cleaner,Appliances,5,149.99,749.95,UPI,France
1003362,CUST0280,2025-03-26,Desk Chair,Furniture,2,129.99,259.98,UPI,France
1003363,CUST0510,2025-01-09,Headphones,Electronics,4,89.99,359.96,Credit Card,UK
1003364,CUST0602,2025-02-13,Coffee Maker,Appliances,3,59.99,179.97,PayPal,UK
1003365,CUST0340,2025-04-06,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,UK
1003366,CUST0887,2024-12-16,Vacuum Cleaner,Appliances,3,149.99,449.97,PayPal,India
1003367,CUST0265,2025-05-16,Smartphone,Electronics,2,599.49,1198.98,PayPal,USA
1003368,CUST0493,2025-01-25,Laptop,Electronics,4,799.99,3199.96,PayPal,India
1003369,CUST0717,2025-03-16,Tablet,Electronics,4,299.99,1199.96,UPI,USA
1003370,CUST0991,2024-12-18,Bookshelf,Furniture,4,89.99,359.96,PayPal,UK
1003371,CUST0454,2025-06-07,Tablet,Electronics,2,299.99,599.98,PayPal,India
1003372,CUST0107,2025-04-08,Headphones,Electronics,1,89.99,89.99,PayPal,UK
1003373,CUST0315,2025-04-06,Air Fryer,Appliances,5,99.99,499.95,Debit Card,USA
1003374,CUST0411,2024-12-13,Tablet,Electronics,3,299.99,899.97,UPI,UK
1003375,CUST0150,2025-04-13,Laptop,Electronics,1,799.99,799.99,UPI,USA
1003376,CUST0251,2025-02-23,Tablet,Electronics,4,299.99,1199.96,Debit Card,USA
1003377,CUST0480,2025-02-16,Desk Chair,Furniture,5,129.99,649.95,UPI,UK
1003378,CUST0488,2025-03-18,Air Fryer,Appliances,2,99.99,199.98,Credit Card,USA
1003379,CUST0537,2025-03-05,Air Fryer,Appliances,3,99.99,299.97,UPI,USA
1003380,CUST0007,2025-01-06,Air Fryer,Appliances,4,99.99,399.96,Debit Card,India
1003381,CUST0757,2025-04-14,Desk Chair,Furniture,2,129.99,259.98,Credit Card,France
1003382,CUST0261,2025-04-02,Air Fryer,Appliances,5,99.99,499.95,UPI,UK
1003383,CUST0399,2025-02-02,Laptop,Electronics,1,799.99,799.99,Debit Card,UK
1003384,CUST0844,2025-04-08,Bookshelf,Furniture,4,89.99,359.96,PayPal,USA
1003385,CUST0336,2025-04-08,Smartphone,Electronics,3,599.49,1798.47,Debit Card,India
1003386,CUST0303,2025-01-27,Bookshelf,Furniture,1,89.99,89.99,Credit Card,India
1003387,CUST0999,2025-03-29,Smartphone,Electronics,2,599.49,1198.98,UPI,Germany
1003388,CUST0198,2025-01-03,Desk Chair,Furniture,4,129.99,519.96,Credit Card,UK
1003389,CUST0004,2025-05-08,Vacuum Cleaner,Appliances,5,149.99,749.95,Credit Card,UK
1003390,CUST0333,2024-12-28,Laptop,Electronics,4,799.99,3199.96,PayPal,UK
1003391,CUST0634,2025-04-18,Monitor,Electronics,1,199.99,199.99,Credit Card,Germany
1003392,CUST0779,2024-12-31,Desk Chair,Furniture,3,129.99,389.97,Debit Card,Canada
1003393,CUST0676,2024-12-30,Desk Chair,Furniture,1,129.99,129.99,Debit Card,UK
1003394,CUST0481,2024-12-29,Smartphone,Electronics,5,599.49,2997.45,PayPal,Canada
1003395,CUST0886,2025-01-14,Monitor,Electronics,5,199.99,999.95,UPI,France
1003396,CUST0136,2025-01-14,Smartphone,Electronics,3,599.49,1798.47,Debit Card,Germany
1003397,CUST0254,2025-01-26,Laptop,Electronics,3,799.99,2399.97,Debit Card,Germany
1003398,CUST0460,2025-03-14,Headphones,Electronics,2,89.99,179.98,PayPal,Canada
1003399,CUST0078,2025-01-15,Coffee Maker,Appliances,5,59.99,299.95,Debit Card,USA
1003400,CUST0563,2025-04-15,Air Fryer,Appliances,5,99.99,499.95,UPI,Canada
1003401,CUST0832,2025-02-01,Bookshelf,Furniture,1,89.99,89.99,Debit Card,USA
1003402,CUST0683,2024-12-17,Bookshelf,Furniture,4,89.99,359.96,Credit Card,India
1003403,CUST0163,2025-03-09,Laptop,Electronics,3,799.99,2399.97,PayPal,India
1003404,CUST0203,2025-01-16,Coffee Maker,Appliances,4,59.99,239.96,PayPal,USA
1003405,CUST0928,2025-05-26,Vacuum Cleaner,Appliances,4,149.99,599.96,Debit Card,UK
1003406,CUST0443,2025-02-07,Bookshelf,Furniture,1,89.99,89.99,UPI,India
1003407,CUST0432,2024-12-10,Tablet,Electronics,4,299.99,1199.96,Debit Card,UK
1003408,CUST0615,2025-04-09,Monitor,Electronics,2,199.99,399.98,Debit Card,France
1003409,CUST0850,2025-05-22,Bookshelf,Furniture,5,89.99,449.95,Debit Card,France
1003410,CUST0391,2025-05-09,Monitor,Electronics,3,199.99,599.97,UPI,Germany
1003411,CUST0350,2025-04-09,Laptop,Electronics,4,799.99,3199.96,Credit Card,France
1003412,CUST0991,2025-01-05,Laptop,Electronics,1,799.99,799.99,Credit Card,India
1003413,CUST0817,2024-12-26,Coffee Maker,Appliances,3,59.99,179.97,Credit Card,Canada
1003414,CUST0179,2025-03-12,Smartphone,Electronics,3,599.49,1798.47,Credit Card,UK
1003415,CUST0823,2025-04-19,Headphones,Electronics,2,89.99,179.98,PayPal,France
1003416,CUST0681,2024-12-28,Vacuum Cleaner,Appliances,5,149.99,749.95,UPI,India
1003417,CUST0033,2025-01-25,Tablet,Electronics,5,299.99,1499.95,PayPal,UK
1003418,CUST0452,2025-01-20,Vacuum Cleaner,Appliances,4,149.99,599.96,UPI,France
1003419,CUST0130,2025-06-05,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,India
1003420,CUST0320,2025-02-01,Tablet,Electronics,1,299.99,299.99,Credit Card,UK
1003421,CUST0697,2025-03-03,Desk Chair,Furniture,2,129.99,259.98,Credit Card,France
1003422,CUST0185,2024-12-27,Laptop,Electronics,4,799.99,3199.96,Debit Card,UK
1003423,CUST0759,2025-01-10,Headphones,Electronics,4,89.99,359.96,UPI,France
1003424,CUST0162,2024-12-17,Bookshelf,Furniture,4,89.99,359.96,Debit Card,India
1003425,CUST0443,2025-01-31,Monitor,Electronics,2,199.99,399.98,Debit Card,UK
1003426,CUST0412,2025-05-03,Vacuum Cleaner,Appliances,1,149.99,149.99,Credit Card,India
1003427,CUST0431,2025-02-04,Bookshelf,Furniture,2,89.99,179.98,Debit Card,Canada
1003428,CUST0849,2025-04-21,Bookshelf,Furniture,1,89.99,89.99,Credit Card,USA
1003429,CUST0158,2024-12-27,Air Fryer,Appliances,3,99.99,299.97,Debit Card,USA
1003430,CUST0111,2025-04-25,Tablet,Electronics,5,299.99,1499.95,PayPal,France
1003431,CUST0678,2024-12-18,Monitor,Electronics,1,199.99,199.99,UPI,India
1003432,CUST0143,2025-05-12,Smartphone,Electronics,2,599.49,1198.98,UPI,Germany
1003433,CUST0019,2025-04-08,Monitor,Electronics,2,199.99,399.98,Debit Card,Germany
1003434,CUST0105,2025-01-09,Laptop,Electronics,2,799.99,1599.98,PayPal,Germany
1003435,CUST0569,2025-02-12,Vacuum Cleaner,Appliances,1,149.99,149.99,Credit Card,USA
1003436,CUST0141,2025-02-26,Coffee Maker,Appliances,5,59.99,299.95,Debit Card,India
1003437,CUST0625,2025-03-31,Air Fryer,Appliances,4,99.99,399.96,Debit Card,USA
1003438,CUST0195,2025-05-17,Vacuum Cleaner,Appliances,2,149.99,299.98,UPI,Canada
1003439,CUST0235,2024-12-26,Vacuum Cleaner,Appliances,1,149.99,149.99,UPI,UK
1003440,CUST0326,2025-05-05,Vacuum Cleaner,Appliances,2,149.99,299.98,Debit Card,UK
1003441,CUST0690,2025-01-11,Monitor,Electronics,1,199.99,199.99,Debit Card,Germany
1003442,CUST0005,2025-02-20,Tablet,Electronics,3,299.99,899.97,Debit Card,Canada
1003443,CUST0718,2025-06-01,Coffee Maker,Appliances,4,59.99,239.96,Debit Card,Canada
1003444,CUST0970,2025-01-27,Air Fryer,Appliances,4,99.99,399.96,Credit Card,Canada
1003445,CUST0818,2025-02-17,Laptop,Electronics,1,799.99,799.99,Debit Card,Germany
1003446,CUST0745,2025-05-12,Air Fryer,Appliances,5,99.99,499.95,UPI,France
1003447,CUST0317,2025-05-02,Air Fryer,Appliances,3,99.99,299.97,Debit Card,USA
1003448,CUST0759,2025-04-05,Coffee Maker,Appliances,4,59.99,239.96,UPI,India
1003449,CUST0505,2025-05-02,Monitor,Electronics,1,199.99,199.99,UPI,India
1003450,CUST0853,2024-12-30,Headphones,Electronics,3,89.99,269.97,Credit Card,Canada
1003451,CUST0638,2025-04-14,Coffee Maker,Appliances,1,59.99,59.99,Credit Card,France
1003452,CUST0147,2024-12-20,Headphones,Electronics,2,89.99,179.98,Debit Card,USA
1003453,CUST0594,2025-05-28,Monitor,Electronics,3,199.99,599.97,UPI,India
1003454,CUST0310,2025-01-07,Bookshelf,Furniture,1,89.99,89.99,Credit Card,Germany
1003455,CUST0568,2025-02-22,Headphones,Electronics,3,89.99,269.97,Credit Card,India
1003456,CUST0912,2025-03-26,Tablet,Electronics,3,299.99,899.97,PayPal,Germany
1003457,CUST0196,2025-05-03,Monitor,Electronics,5,199.99,999.95,Credit Card,UK
1003458,CUST0695,2025-04-11,Air Fryer,Appliances,3,99.99,299.97,UPI,USA
1003459,CUST0545,2025-01-11,Bookshelf,Furniture,3,89.99,269.97,PayPal,Germany
1003460,CUST0150,2025-02-16,Laptop,Electronics,5,799.99,3999.95,Debit Card,India
1003461,CUST0156,2025-02-12,Air Fryer,Appliances,2,99.99,199.98,PayPal,USA
1003462,CUST0146,2024-12-15,Desk Chair,Furniture,4,129.99,519.96,Debit Card,UK
1003463,CUST0377,2025-04-12,Monitor,Electronics,1,199.99,199.99,Debit Card,USA
1003464,CUST0621,2025-05-09,Smartphone,Electronics,1,599.49,599.49,Debit Card,Germany
1003465,CUST0435,2025-06-03,Desk Chair,Furniture,2,129.99,259.98,Debit Card,France
1003466,CUST0706,2025-01-02,Headphones,Electronics,1,89.99,89.99,PayPal,India
1003467,CUST0649,2025-05-24,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,USA
1003468,CUST0711,2024-12-30,Coffee Maker,Appliances,3,59.99,179.97,UPI,USA
1003469,CUST0046,2025-02-22,Laptop,Electronics,3,799.99,2399.97,Debit Card,France
1003470,CUST0584,2024-12-18,Desk Chair,Furniture,3,129.99,389.97,PayPal,India
1003471,CUST0732,2025-01-26,Laptop,Electronics,2,799.99,1599.98,UPI,France
1003472,CUST0012,2025-02-04,Headphones,Electronics,5,89.99,449.95,Credit Card,USA
1003473,CUST0941,2025-04-15,Headphones,Electronics,5,89.99,449.95,PayPal,Germany
1003474,CUST0071,2025-04-11,Tablet,Electronics,3,299.99,899.97,Debit Card,UK
1003475,CUST0262,2025-04-27,Bookshelf,Furniture,5,89.99,449.95,PayPal,India
1003476,CUST0018,2025-03-23,Air Fryer,Appliances,1,99.99,99.99,UPI,UK
1003477,CUST0611,2025-03-21,Headphones,Electronics,3,89.99,269.97,Credit Card,UK
1003478,CUST0717,2025-06-04,Laptop,Electronics,3,799.99,2399.97,Credit Card,UK
1003479,CUST0584,2025-04-09,Vacuum Cleaner,Appliances,2,149.99,299.98,Credit Card,France
1003480,CUST0775,2025-02-08,Smartphone,Electronics,3,599.49,1798.47,Debit Card,India
1003481,CUST0147,2025-03-14,Air Fryer,Appliances,2,99.99,199.98,UPI,Germany
1003482,CUST0868,2025-04-15,Vacuum Cleaner,Appliances,5,149.99,749.95,PayPal,USA
1003483,CUST0916,2024-12-27,Smartphone,Electronics,4,599.49,2397.96,Debit Card,USA
1003484,CUST0295,2025-04-08,Vacuum Cleaner,Appliances,4,149.99,599.96,UPI,UK
1003485,CUST0523,2025-01-23,Air Fryer,Appliances,2,99.99,199.98,UPI,India
1003486,CUST0237,2025-02-10,Headphones,Electronics,1,89.99,89.99,UPI,France
1003487,CUST0267,2025-04-10,Smartphone,Electronics,4,599.49,2397.96,UPI,UK
1003488,CUST0205,2025-02-17,Tablet,Electronics,3,299.99,899.97,Credit Card,USA
1003489,CUST0985,2025-05-10,Headphones,Electronics,2,89.99,179.98,Debit Card,Germany
1003490,CUST0666,2025-03-20,Desk Chair,Furniture,2,129.99,259.98,PayPal,India
1003491,CUST0233,2025-06-05,Vacuum Cleaner,Appliances,4,149.99,599.96,Credit Card,India
1003492,CUST0555,2024-12-19,Headphones,Electronics,4,89.99,359.96,Credit Card,India
1003493,CUST0478,2025-04-04,Headphones,Electronics,1,89.99,89.99,Debit Card,UK
1003494,CUST0780,2025-01-07,Vacuum Cleaner,Appliances,5,149.99,749.95,UPI,Canada
1003495,CUST0994,2025-05-11,Tablet,Electronics,1,299.99,299.99,Debit Card,USA
1003496,CUST0715,2025-05-12,Desk Chair,Furniture,3,129.99,389.97,PayPal,UK
1003497,CUST0480,2025-05-15,Laptop,Electronics,1,799.99,799.99,Debit Card,Germany
1003498,CUST0553,2024-12-23,Coffee Maker,Appliances,1,59.99,59.99,Debit Card,India
1003499,CUST0072,2025-03-08,Air Fryer,Appliances,5,99.99,499.95,Debit Card,UK
1003500,CUST0053,2025-01-22,Smartphone,Electronics,4,599.49,2397.96,Debit Card,UK
1003501,CUST0776,2025-06-02,Tablet,Electronics,2,299.99,599.98,PayPal,USA
1003502,CUST0086,2024-12-19,Monitor,Electronics,4,199.99,799.96,PayPal,India
1003503,CUST0972,2025-01-19,Bookshelf,Furniture,5,89.99,449.95,Debit Card,Germany
1003504,CUST0475,2025-04-04,Air Fryer,Appliances,5,99.99,499.95,PayPal,France
1003505,CUST0658,2025-02-20,Desk Chair,Furniture,5,129.99,649.95,Credit Card,France
1003506,CUST0786,2025-01-21,Smartphone,Electronics,5,599.49,2997.45,Credit Card,France
1003507,CUST0895,2025-03-02,Coffee Maker,Appliances,2,59.99,119.98,UPI,UK
1003508,CUST0071,2025-05-03,Laptop,Electronics,4,799.99,3199.96,PayPal,Canada
1003509,CUST0685,2025-02-28,Air Fryer,Appliances,3,99.99,299.97,PayPal,Germany
1003510,CUST0810,2025-05-13,Headphones,Electronics,5,89.99,449.95,Debit Card,Germany
1003511,CUST0768,2025-02-28,Coffee Maker,Appliances,2,59.99,119.98,UPI,France
1003512,CUST0709,2024-12-31,Air Fryer,Appliances,1,99.99,99.99,Credit Card,Germany
1003513,CUST0917,2025-03-09,Bookshelf,Furniture,1,89.99,89.99,Debit Card,India
1003514,CUST0899,2025-04-06,Smartphone,Electronics,2,599.49,1198.98,PayPal,Canada
1003515,CUST0653,2024-12-28,Smartphone,Electronics,5,599.49,2997.45,Credit Card,UK
1003516,CUST0001,2025-02-22,Bookshelf,Furniture,4,89.99,359.96,Debit Card,Germany
1003517,CUST0022,2025-03-20,Smartphone,Electronics,3,599.49,1798.47,UPI,India
1003518,CUST0553,2024-12-10,Laptop,Electronics,5,799.99,3999.95,PayPal,India
1003519,CUST0147,2024-12-26,Monitor,Electronics,2,199.99,399.98,PayPal,Canada
1003520,CUST0339,2025-03-28,Monitor,Electronics,3,199.99,599.97,PayPal,Germany
1003521,CUST0698,2025-03-31,Vacuum Cleaner,Appliances,2,149.99,299.98,PayPal,Canada
1003522,CUST0573,2025-02-02,Smartphone,Electronics,2,599.49,1198.98,Debit Card,France
1003523,CUST0524,2025-03-11,Coffee Maker,Appliances,1,59.99,59.99,UPI,France
1003524,CUST0456,2025-01-16,Coffee Maker,Appliances,3,59.99,179.97,Debit Card,Canada
1003525,CUST0999,2025-04-09,Air Fryer,Appliances,5,99.99,499.95,PayPal,France
1003526,CUST0115,2025-05-30,Air Fryer,Appliances,3,99.99,299.97,UPI,Germany
1003527,CUST0313,2025-02-13,Tablet,Electronics,3,299.99,899.97,UPI,Canada
1003528,CUST0627,2024-12-19,Bookshelf,Furniture,1,89.99,89.99,Credit Card,Germany
1003529,CUST0371,2025-01-19,Desk Chair,Furniture,3,129.99,389.97,Debit Card,France
1003530,CUST0012,2025-03-01,Bookshelf,Furniture,3,89.99,269.97,PayPal,India
1003531,CUST0706,2025-03-20,Headphones,Electronics,3,89.99,269.97,Credit Card,France
1003532,CUST0903,2025-03-31,Smartphone,Electronics,4,599.49,2397.96,Credit Card,India
1003533,CUST0334,2025-03-05,Coffee Maker,Appliances,2,59.99,119.98,PayPal,UK
1003534,CUST0286,2025-04-07,Laptop,Electronics,2,799.99,1599.98,Credit Card,USA
1003535,CUST0752,2025-04-17,Coffee Maker,Appliances,5,59.99,299.95,Credit Card,Germany
1003536,CUST0578,2024-12-30,Bookshelf,Furniture,4,89.99,359.96,PayPal,Germany
1003537,CUST0197,2025-04-25,Laptop,Electronics,1,799.99,799.99,PayPal,Germany
1003538,CUST0052,2025-01-18,Air Fryer,Appliances,3,99.99,299.97,Debit Card,France
1003539,CUST0967,2025-02-09,Laptop,Electronics,1,799.99,799.99,Credit Card,UK
